order_id;product_id;quantity
14840;16;61
11836;13;31
14126;17;5
13968;2;21
13070;9;18
11879;9;80
14154;8;77
13545;10;93
10219;4;92
12435;2;42
11176;10;61
14129;19;6
14969;1;8
11871;18;93
14530;15;76
11342;11;78
14028;15;40
14402;9;66
12266;17;20
13178;1;100
10666;12;24
13036;7;47
14481;6;68
10459;19;30
12567;9;65
12471;10;93
14042;2;71
13472;2;14
11115;5;76
10809;18;26
14923;3;64
13789;14;86
13206;19;75
11235;13;36
14994;17;46
12217;2;94
10905;9;13
12931;16;29
10663;15;68
10822;11;81
11378;11;54
11595;18;41
14030;3;19
11176;3;84
10604;19;4
14487;1;89
11670;17;9
14765;16;55
10599;3;17
13597;10;45
13019;11;16
10644;18;4
12633;12;28
12476;4;98
12496;10;87
13295;14;80
13209;15;5
11832;14;29
10342;13;83
11166;17;3
14070;17;8
12006;18;59
12959;6;41
14528;14;66
10300;1;17
14167;15;61
13497;20;100
14603;13;18
14979;2;33
13351;17;100
11450;13;39
13385;13;14
10927;5;1
11292;5;95
10470;7;15
12003;14;73
10939;15;52
10944;14;75
12170;4;31
13083;10;86
11645;1;39
12960;1;7
10208;9;86
10523;6;58
13648;20;86
11974;2;83
14931;17;76
14239;10;94
12111;4;40
11987;7;56
10324;20;42
12020;18;98
13244;5;30
13227;8;76
12598;6;78
10668;14;64
12271;4;44
12956;19;91
12076;1;57
11189;3;47
14208;9;93
12435;3;19
11226;4;3
11089;12;45
10548;2;4
11987;5;33
11344;15;51
13410;2;81
11247;3;7
14274;20;43
14331;5;64
10603;3;91
11625;16;83
11045;7;5
14664;13;16
14111;1;79
10396;10;26
11261;1;80
12113;17;44
13415;17;44
11522;3;4
11679;1;18
13545;3;77
12049;20;82
10673;3;49
12477;4;22
12671;10;32
11712;2;96
14234;6;73
12137;13;21
11110;8;29
12342;11;54
10071;11;87
13505;7;26
13914;19;3
11896;8;57
13582;16;6
10187;16;6
11972;19;39
12047;13;5
10290;7;46
12949;15;81
11927;9;23
13805;10;72
11843;5;21
13214;3;50
14381;14;39
14506;16;89
12722;7;53
12211;4;2
11710;5;4
11237;2;48
12961;2;72
10762;17;3
14756;14;95
10355;14;54
12435;19;23
14926;13;5
10162;14;60
14734;13;76
10856;4;4
10673;13;56
10932;5;38
14584;19;22
14294;10;88
10444;12;29
12030;16;85
14815;12;98
13573;5;75
10910;20;58
14144;12;76
10663;9;99
10410;9;36
12802;4;81
11049;20;38
12832;10;25
11431;19;72
11627;6;36
12200;5;34
13696;14;7
14284;18;90
11958;13;18
10915;3;72
12223;20;80
11376;13;20
12932;17;7
11043;13;29
14937;19;16
10650;2;63
12353;19;45
12565;18;80
11335;17;78
12799;15;87
12522;20;17
11073;6;20
10352;10;18
13190;16;90
11876;7;43
12516;10;21
10074;17;60
12215;18;32
13289;9;23
14760;18;39
10327;10;61
14202;10;43
10365;3;99
13353;10;58
12501;1;79
14984;10;38
13668;7;17
14280;7;35
10622;18;10
14448;17;7
10820;19;95
10636;15;100
12188;5;42
10523;11;96
12328;20;76
10936;1;57
13353;11;81
10838;18;49
10841;12;44
14443;18;16
10559;7;50
14725;7;15
14682;6;95
12916;13;1
14613;18;9
11754;2;16
10236;16;60
14909;3;80
10459;6;33
13162;18;68
11061;5;54
10217;3;96
11556;9;94
12853;13;66
12998;19;10
13909;20;61
14202;8;39
12537;14;9
10884;2;94
13314;9;93
10664;13;4
13853;4;44
10683;16;79
12279;11;24
14226;16;52
14127;16;91
10722;8;71
10260;7;50
13234;16;70
13004;13;35
13337;14;30
11321;5;21
13959;7;85
10730;14;92
10844;17;82
13649;18;11
10703;9;47
13087;18;51
11806;11;98
12075;9;21
13162;17;10
13315;19;11
12495;17;26
10124;1;87
12502;11;79
12372;10;63
13189;18;23
12123;7;78
11397;6;43
12747;18;85
14851;11;9
14385;1;37
14392;5;2
14541;13;85
12418;16;34
14076;12;58
13554;4;62
11520;6;92
10773;12;100
11409;2;36
14563;13;98
13248;19;65
14776;11;7
11150;12;96
11485;7;41
11838;16;60
12247;9;36
10070;15;12
12552;12;41
10232;15;39
12765;20;53
13758;4;67
11260;1;90
13737;7;38
13143;17;32
11296;8;100
12188;1;5
14823;11;55
10370;13;70
10727;4;39
14080;3;66
13187;1;47
12064;20;34
11963;6;25
13743;7;67
11275;16;1
10589;16;29
14839;7;89
12614;20;11
12993;15;45
12562;11;60
13982;20;31
13476;18;41
13043;6;83
10543;11;38
14262;10;60
11318;6;97
14630;6;86
11188;20;2
14279;13;67
14103;6;85
11558;9;96
10116;13;43
10863;5;79
14677;16;58
14179;2;67
12873;9;53
13001;2;91
12474;8;94
13259;4;31
12631;15;83
12056;7;44
11317;14;89
14538;18;71
13429;17;32
13626;17;69
14608;15;58
11297;9;93
13843;19;45
14596;8;89
11174;14;93
11137;17;19
14389;4;28
14076;5;78
12818;16;27
10741;6;85
12144;19;9
10051;19;29
13043;11;44
12658;4;82
13092;6;13
14389;8;41
14031;19;97
11603;14;21
12050;7;44
14758;1;73
14518;16;56
12935;15;2
10897;14;49
11386;11;87
13785;18;95
13412;7;87
12599;5;31
12347;3;30
10870;3;43
13820;20;29
12648;13;17
11456;5;76
13514;15;58
11200;6;100
11240;5;82
14057;10;20
13714;3;83
13146;18;1
10505;19;96
14988;2;72
13258;12;9
14183;12;60
12083;16;68
13783;13;69
13455;16;47
11568;20;57
13423;6;30
11762;13;9
12168;15;88
10163;9;18
14670;9;44
10907;12;10
14295;6;10
12499;13;93
13516;3;65
10174;16;40
14366;8;17
12787;13;78
10737;1;53
11660;14;5
10601;19;59
11675;2;77
13466;7;90
12544;20;34
11542;18;73
12509;2;79
10094;14;64
14547;10;77
13915;4;66
14414;12;67
11756;6;60
13057;2;36
10419;6;66
10511;1;62
12313;20;24
13502;5;4
12383;6;54
14251;6;36
13068;14;67
14005;16;93
14386;6;32
10714;14;37
12999;17;90
14583;4;8
14060;6;7
12964;16;9
11056;5;12
11204;12;46
10379;2;54
12493;6;45
11028;5;95
12419;1;48
11530;13;30
12293;2;57
12582;12;30
14322;17;2
13890;8;68
12089;6;59
10836;15;4
10188;16;19
14391;6;60
12951;8;80
12752;5;99
14408;1;3
14093;14;49
12038;20;3
13583;2;17
13032;18;47
12828;8;41
13357;5;99
13975;3;43
11664;7;96
11708;9;83
10692;5;46
11452;1;18
10948;13;47
13304;17;8
13231;8;94
12336;12;26
12937;7;42
13349;6;97
14868;15;55
14174;20;20
14745;7;31
14259;3;65
11159;3;47
12599;7;96
11896;4;76
12547;14;35
13626;15;42
13806;5;94
11651;7;26
11544;16;39
14242;14;51
10827;5;42
11332;20;47
12689;7;6
13609;11;42
11283;12;73
12510;11;76
14219;16;26
13540;17;98
14023;17;97
12529;2;85
12570;18;64
12577;6;14
13782;9;37
12153;10;25
11534;14;40
13050;16;85
12464;4;51
13255;18;27
11998;8;23
13772;10;64
12139;8;18
11123;9;19
10494;19;38
14465;6;70
13637;12;26
11418;5;73
11781;11;87
12164;2;10
12063;12;78
12167;15;87
14574;11;19
14403;4;5
14303;17;96
11347;17;50
14498;7;20
12327;1;56
11256;18;29
10453;2;40
12391;18;38
14994;7;71
14555;11;87
10293;2;33
13868;1;41
11481;18;69
13844;19;89
10512;17;84
11110;13;58
11673;17;14
11898;8;40
12474;14;61
14778;14;9
13797;12;93
10254;10;82
13765;11;46
11816;7;61
11465;17;56
10814;13;63
11897;18;8
10475;5;13
11487;17;76
14417;15;45
11988;7;59
13378;16;95
13578;17;73
13536;20;6
10475;5;98
10996;16;88
10192;3;76
13565;20;90
10084;8;86
14654;15;62
10247;20;66
11736;20;99
12206;18;24
10245;14;11
10880;20;69
12441;19;96
12270;14;100
13137;15;62
12030;11;59
14121;16;73
12578;14;97
13885;11;31
10373;11;12
12433;3;27
11143;7;31
10967;16;18
13426;11;95
13747;15;78
13747;3;71
12164;12;89
12320;20;20
10443;17;52
12286;14;96
14973;7;40
14675;2;69
14670;6;44
11095;12;87
10505;5;37
11152;2;46
10791;19;32
13396;10;3
13933;6;75
13755;19;59
12279;19;27
13036;11;79
12611;9;53
13166;13;37
14922;13;54
11850;19;15
14345;8;12
13558;17;51
12426;12;64
13100;15;85
13163;7;79
14314;12;88
13060;8;84
14154;13;44
12505;3;84
12495;18;27
10924;3;35
13252;15;11
10339;12;68
13452;19;72
14157;18;85
12087;14;19
14729;2;46
10029;12;45
14566;6;94
11663;18;88
10686;4;7
11186;5;14
13528;16;38
10027;14;44
12700;18;25
11424;9;84
12420;20;63
12923;4;62
10211;1;37
12370;15;45
11171;11;41
12626;2;52
11742;1;73
11787;10;70
14965;6;73
12665;7;23
10588;16;3
12478;2;96
14951;19;94
10601;1;88
10797;7;37
13936;5;9
10722;17;67
10009;11;37
10372;19;31
11044;4;64
13501;2;9
14527;1;78
14651;16;92
13636;16;77
12368;7;4
11367;18;65
10044;3;100
11024;14;22
13579;13;97
11633;2;83
13816;20;20
13612;20;3
13848;17;54
10615;18;53
13562;17;74
12703;19;31
14562;3;55
11758;1;68
13010;6;78
14504;9;33
14909;7;36
11874;8;67
13677;7;86
13065;1;60
10545;4;67
14716;20;43
13221;17;16
13892;6;73
14537;10;19
12037;10;92
13974;2;23
14859;4;13
13361;1;40
12669;6;25
10805;8;6
14324;10;2
14454;13;97
13198;14;45
11346;2;67
10839;13;79
10798;9;42
14111;9;56
14014;17;57
13552;1;73
10861;1;96
11716;10;34
12720;1;41
13379;16;56
13478;20;44
12654;2;78
10898;3;60
10929;3;81
13191;3;86
12559;14;12
12568;7;2
10917;13;71
14702;13;12
11287;16;45
10574;2;55
14091;7;9
11758;2;18
14107;16;90
13672;6;93
13180;5;65
10835;9;82
11180;17;63
11839;5;70
14452;18;13
10090;9;27
10832;20;84
10399;3;61
14931;20;89
11563;19;87
12696;5;65
13204;9;46
11665;12;100
12185;13;31
10652;20;86
14026;13;93
13000;18;24
14574;11;84
13494;15;1
14026;1;49
11390;12;55
14059;9;99
11462;19;45
11771;6;76
13079;4;51
10229;11;61
12015;11;33
14956;15;88
10326;20;47
11674;19;73
12603;3;79
10550;14;84
10994;15;66
12005;12;47
10060;9;34
10160;12;42
12666;18;15
12405;20;76
10815;1;25
12804;8;40
12889;4;75
11839;12;31
12005;6;73
12170;10;18
12600;4;52
13143;10;18
14625;3;28
10545;18;67
13220;13;23
14108;1;22
12509;1;75
12667;14;81
14804;6;10
13126;8;14
13502;18;21
14011;8;37
10209;13;44
13020;14;11
11988;13;92
13518;2;82
12075;11;24
12584;3;8
11635;12;61
14948;7;2
11945;20;35
10513;18;37
10333;11;32
11899;10;55
13073;17;41
10199;3;33
10805;16;63
11231;14;71
13259;10;62
10363;14;47
12100;2;33
11405;14;51
10373;9;95
13643;14;64
12697;4;86
14613;4;26
11662;18;49
10606;18;40
14222;2;55
13104;18;57
12134;10;44
10698;3;76
11122;3;37
13609;1;1
11473;13;7
14944;17;16
11882;8;42
11047;11;86
14965;15;20
10851;17;93
12446;10;38
10998;10;37
10970;2;30
10794;2;6
11622;8;92
14176;6;51
13737;13;42
11010;2;37
14966;18;49
10241;8;7
14309;7;69
10419;8;64
11477;15;48
11239;16;86
12442;7;33
10964;17;49
13111;5;2
13387;1;57
14421;1;52
13228;13;9
13758;8;7
12053;17;10
13435;15;33
12755;13;39
10557;6;2
10058;12;72
10975;17;76
12055;20;72
11121;15;85
14689;8;61
14947;7;42
13833;3;24
11675;13;92
13927;2;35
11183;6;73
12081;11;49
10807;17;29
11960;4;55
10779;1;74
12387;19;39
11586;17;91
14606;12;41
14692;4;38
11633;17;49
13607;15;74
12281;2;74
10684;18;92
13950;11;29
11555;8;21
14778;11;88
13738;1;11
14212;15;53
13085;12;16
14612;9;68
10580;14;35
13671;17;66
13402;7;26
13572;4;59
12151;4;1
12213;8;55
12625;6;81
14569;3;17
13324;16;3
11278;5;78
10833;1;62
13214;3;32
10748;18;39
10342;13;46
14298;19;55
11632;2;35
14157;2;49
12342;9;97
10806;5;99
11907;9;21
10796;12;43
10183;1;52
10507;15;65
10639;20;58
12834;16;1
10790;11;78
10168;17;62
12480;15;21
14409;7;50
14899;5;30
14185;1;10
10055;2;14
10339;16;57
11415;16;45
13481;11;69
13319;7;3
14022;9;16
13165;7;9
12039;18;54
10658;4;79
12167;9;3
14386;17;59
11740;20;87
14534;16;48
12283;2;96
13001;20;43
10737;8;57
10400;6;37
14629;1;36
11234;12;19
11467;6;50
12596;5;92
11475;17;82
12547;4;21
11210;17;39
12376;7;48
14418;8;59
11128;3;77
12288;4;1
12945;1;17
13588;2;79
12986;18;73
11025;19;84
11750;12;94
14892;11;76
14945;15;16
10426;13;29
14438;4;28
10108;10;9
14657;4;22
10664;9;45
13551;4;2
12072;7;74
13323;15;83
12989;13;71
11513;20;62
14229;12;1
13071;8;55
12048;2;17
14620;20;68
10089;3;27
11834;11;72
11792;1;25
14275;7;1
14104;8;43
11958;13;8
13261;15;8
14113;20;46
14971;5;83
14401;10;27
13081;8;74
12680;11;62
11906;6;68
13717;3;44
11940;5;15
14865;5;97
13895;20;62
14726;10;55
10840;10;20
14553;2;31
11553;8;39
13082;14;96
13516;6;28
12011;18;36
14074;16;38
12213;17;97
11434;14;35
10948;20;3
12765;13;49
11466;9;14
11520;12;95
14356;13;88
12505;13;100
13893;2;67
12640;1;18
14198;10;42
14220;13;22
13708;6;22
14506;6;14
14407;19;1
14039;8;12
14151;4;46
13949;18;79
10355;18;33
11871;11;45
10575;18;12
13235;14;65
13067;19;41
13078;6;67
14757;1;19
10295;15;2
14616;16;6
10770;1;14
11849;13;90
13886;16;7
11978;10;87
12052;20;62
13494;8;9
10465;5;33
11059;13;39
12717;10;88
13322;14;43
10794;16;20
13069;18;15
14188;16;56
12021;12;39
10243;14;51
11890;9;6
12280;3;66
11049;9;11
14130;20;53
14289;12;66
12012;11;88
13984;17;84
13633;4;75
11702;6;97
14391;16;82
12610;17;37
10631;8;50
11720;7;56
14122;6;52
12912;1;36
11887;8;3
13130;9;14
10291;6;41
10948;2;79
13449;5;75
11796;2;72
11897;17;51
10361;20;99
14953;6;6
13425;11;83
11989;11;54
10811;20;37
12384;20;25
11290;13;42
11574;18;24
14517;5;1
14697;7;80
10361;1;7
11798;10;11
12047;15;61
13680;15;35
12758;3;32
14303;19;77
11847;18;49
12905;16;76
11813;1;92
11356;17;42
14540;8;86
10728;10;19
12807;7;47
12668;9;8
11649;15;94
12836;17;41
10672;4;71
11844;6;16
14098;15;78
12514;17;33
11107;13;61
12574;8;8
10446;19;69
13092;19;96
14966;6;22
12278;20;95
10283;7;56
11968;8;23
12726;14;26
14386;12;18
13022;4;54
11554;16;88
12527;5;17
10438;14;85
10918;1;57
13412;17;85
10564;17;12
12182;12;91
11269;1;94
10847;7;51
13611;1;69
13355;12;89
12896;19;13
13078;5;51
10766;18;59
10544;8;100
11489;8;84
11180;19;58
13073;19;49
10067;4;7
11518;16;93
13206;10;84
11759;14;44
10303;7;9
14081;12;77
14083;12;62
12403;9;13
11085;3;63
10546;5;98
13741;12;86
14381;5;48
14866;18;29
10142;4;69
10171;4;84
13228;1;19
13046;1;81
13408;5;97
10252;10;23
12967;9;29
10316;1;20
13510;1;28
14319;1;7
10576;2;12
12078;7;79
11497;1;50
12904;17;9
14445;4;83
13336;8;8
11543;12;78
12902;2;79
12503;7;7
11708;16;22
10246;5;1
13156;19;63
10059;14;66
11586;20;59
12995;3;82
13100;10;81
10925;11;78
10660;1;33
14481;8;20
13531;7;84
13135;2;95
11773;3;39
10204;6;39
14771;8;15
11163;9;80
11356;8;43
10434;14;27
11226;8;69
10867;6;52
10506;15;15
14915;2;78
10690;19;26
13359;3;43
14880;18;72
11039;1;53
11861;6;64
10170;1;95
10722;16;61
14963;3;16
11481;11;20
13601;11;37
12307;20;21
14537;5;8
13597;7;22
10549;2;95
13132;14;80
11388;14;63
10113;15;76
10099;1;81
10075;5;2
14977;4;49
13928;18;9
13656;13;16
11767;13;43
12209;1;62
11985;18;10
12504;8;32
11220;16;33
10362;11;14
10789;8;15
12022;12;69
14917;18;2
11208;20;57
11596;10;19
10754;20;62
12601;2;40
14103;10;66
12205;3;35
10988;8;48
14847;13;100
10452;19;40
10751;8;75
13116;15;28
14290;6;90
14277;3;24
11553;4;100
11028;2;47
13101;5;16
10031;20;7
10327;6;44
13617;3;60
12104;5;96
10093;11;34
10131;20;91
11763;4;100
14074;5;3
13510;16;13
12270;18;100
11341;8;13
10884;19;73
14038;13;54
10207;5;32
12326;1;19
14748;9;79
12824;9;4
12656;8;13
13144;7;56
14337;5;61
11644;14;62
14769;9;100
11927;1;90
14608;13;51
11627;5;2
10732;17;46
11438;7;12
13652;18;10
14836;9;31
14602;11;66
12316;13;15
12071;5;55
13578;1;54
12859;12;81
11210;15;86
13128;4;83
14621;17;55
14669;4;7
12837;3;26
10457;18;25
12245;4;43
10569;14;67
14833;16;1
11190;3;92
12088;15;41
12195;13;42
14203;19;85
12298;16;100
14406;12;8
10127;3;87
12139;15;62
12192;6;34
13992;18;31
10735;7;30
10210;2;28
14217;10;17
13021;11;28
11916;17;49
12401;19;91
14936;1;11
12879;19;71
10132;20;8
13671;19;75
13709;14;82
10619;11;23
11161;12;73
13917;6;58
11535;11;88
14160;4;93
14899;14;93
11703;18;8
11118;12;36
11028;5;71
11177;15;3
12948;15;26
12407;8;63
11908;4;85
13151;11;55
13225;2;39
11037;8;33
11566;3;28
13673;12;23
12435;13;29
11951;15;55
14287;7;68
12319;15;58
10848;20;3
12760;15;21
11019;18;80
11441;15;57
13105;6;56
12473;4;33
12352;3;23
12366;13;75
13700;20;21
10157;3;32
10363;6;27
12594;11;30
14766;9;97
10561;7;52
12948;8;73
13633;14;84
10308;20;56
12421;11;31
10500;20;17
14809;14;62
12074;11;81
13457;16;38
12647;9;80
11925;1;27
13057;16;94
13898;7;77
11149;16;21
10733;1;92
12653;7;98
11630;9;36
11225;11;77
14802;6;23
10649;6;79
10204;8;97
10172;2;37
10938;20;16
11424;16;11
11672;7;21
11184;18;60
11277;14;24
14968;8;72
10680;12;90
12051;18;92
12575;16;24
14762;4;35
13435;9;21
14562;9;87
14056;2;43
14709;6;51
14722;19;50
14637;1;43
10301;5;16
11098;18;69
11947;19;40
11389;18;18
12962;19;64
12822;17;87
11973;17;16
12695;17;95
10251;12;15
11163;14;67
12485;13;52
10622;9;17
13653;3;5
12622;4;83
10402;2;97
12676;2;62
13057;6;31
13392;11;37
12926;7;7
11780;18;59
13788;11;47
11332;5;67
13241;9;56
14690;5;63
13773;10;56
14922;2;57
14250;17;51
12223;13;46
12621;6;47
12028;10;60
14933;12;25
13058;5;38
14132;9;49
10133;16;34
11880;3;95
10855;1;36
14939;13;31
12571;1;56
12392;19;49
11857;18;53
11347;17;98
12865;7;73
13192;10;15
11297;19;57
13082;10;22
11510;11;5
12448;9;84
10058;11;67
11983;6;47
12799;12;49
11136;8;80
12920;12;35
11500;13;57
13097;14;55
13187;4;67
11241;6;9
13820;14;87
11141;10;27
10856;3;51
12545;10;51
10970;14;73
14076;14;72
12681;11;48
14519;4;36
12710;12;82
11746;19;96
14575;4;60
10137;1;61
10909;17;37
13552;13;26
14980;8;81
12711;3;76
14015;15;97
11203;20;84
10031;1;75
14936;18;2
12761;16;62
14591;15;10
14524;10;27
13766;11;83
14886;3;14
12084;12;81
14621;10;41
11504;17;79
10284;19;47
10536;11;65
14472;11;8
14162;17;72
11116;3;17
14437;4;22
12995;2;66
14069;20;41
10677;16;34
13619;19;30
14164;1;26
10650;2;67
12830;2;98
11152;5;68
11675;12;28
14435;3;23
13827;14;99
10489;2;100
14205;3;89
10428;14;66
13319;2;75
10152;6;15
14456;20;45
13114;7;15
11688;3;27
12743;20;80
14751;10;54
10538;17;37
13900;10;14
11482;9;10
14356;7;30
13859;2;56
11160;3;98
12662;4;3
10662;19;3
14982;12;48
12643;19;72
10102;6;83
10815;15;25
13783;10;19
14536;1;60
12750;6;55
11509;13;79
11878;18;68
12959;5;8
12734;9;77
12534;14;10
12736;9;46
12849;18;36
13807;10;33
10102;6;6
12192;7;75
12691;20;66
14001;2;11
14015;13;7
12831;20;20
10659;7;34
13351;14;46
12824;14;94
12907;1;63
13343;19;32
13552;7;58
12121;1;22
12441;19;73
11028;5;99
13159;13;41
13765;1;18
11049;18;62
12328;1;52
10317;7;77
10044;5;90
10095;2;29
12677;17;10
10834;10;95
10523;18;100
13268;2;6
14858;9;81
12855;18;35
13353;1;13
14469;2;16
11719;20;69
12974;20;17
13852;13;5
10765;19;62
14268;7;35
11860;19;5
11125;13;57
11431;13;96
13160;6;21
10503;7;74
13772;19;28
11113;20;62
14688;10;10
10004;16;86
13700;1;56
14782;16;78
12607;8;32
12384;5;14
11913;5;45
13664;11;40
14619;16;85
14652;3;92
10828;12;20
13555;13;12
12968;4;34
10760;13;10
12323;16;75
12723;8;39
12931;2;69
13478;13;18
11117;1;9
13974;13;86
10579;15;29
13355;4;97
14146;4;62
14446;19;44
14383;16;83
13708;8;69
13089;8;28
13134;12;4
12006;20;48
14974;4;68
10283;2;97
11896;11;24
11416;17;84
12103;6;6
11789;11;13
11718;13;79
11410;11;74
10625;14;54
11389;16;26
13768;1;4
13916;4;75
11841;6;6
11221;17;7
14907;2;24
14907;3;66
11081;7;26
14535;6;72
13487;16;10
11009;8;11
13152;14;69
13330;1;1
14107;9;87
11659;8;52
13487;15;73
14413;10;91
13587;19;46
14495;6;79
10574;17;19
12034;11;63
11631;13;13
10924;1;72
12358;8;31
13478;17;12
13200;16;83
10177;17;84
10611;4;41
12355;11;31
12466;1;14
13820;18;2
10762;7;19
10405;7;82
10393;2;25
13561;13;70
13159;19;33
12720;16;62
11493;20;94
14856;5;67
12779;7;82
12022;10;1
14247;19;71
10282;17;63
13496;2;41
13183;11;78
10264;12;60
10216;18;93
14845;18;60
11728;19;18
14357;18;99
13786;14;55
14577;15;53
11308;5;14
12162;1;73
14008;8;66
14024;6;42
10658;7;44
10031;3;63
12930;1;35
12385;8;45
10218;18;86
10197;12;7
10763;3;69
10499;5;71
13513;20;84
14433;12;69
10623;2;79
10467;17;40
14986;12;49
14434;18;38
14326;6;53
11227;15;34
12716;1;74
11381;9;85
10051;16;44
12383;13;56
14027;18;21
13725;20;29
10514;18;41
14929;6;46
12870;6;45
12117;8;20
10766;4;51
13565;11;16
11606;4;1
13460;18;66
14107;14;8
11125;18;37
13257;20;76
12109;9;90
12262;12;24
14346;11;51
14314;9;30
11726;3;32
13400;10;90
10431;7;13
10570;17;1
12631;19;48
10498;9;76
10123;12;32
11193;15;70
10952;19;83
12951;8;32
11360;19;2
14061;7;69
10830;20;40
12918;19;84
11612;6;22
10991;13;90
14621;12;16
10538;12;92
14419;2;84
13708;8;29
13965;13;98
14506;19;36
12237;8;100
13686;8;23
11597;7;15
14708;7;64
14849;5;27
13210;9;5
10417;7;67
10255;20;72
11828;18;97
12260;20;69
11095;13;5
10503;4;51
14057;3;14
13974;20;56
11727;4;1
12060;5;34
14985;14;6
12528;17;92
10353;2;27
13774;13;55
11710;9;53
11359;5;89
12134;17;34
10735;17;43
13533;7;89
13258;14;46
11180;1;77
12756;9;66
12355;3;95
14620;2;41
12733;4;84
10956;14;21
13587;4;96
13359;2;14
14653;16;59
14523;15;63
10376;9;45
14399;8;21
11647;9;22
10171;13;80
14214;7;76
10271;5;23
11452;8;7
13033;7;15
10949;19;29
14195;16;57
11939;17;27
13606;13;50
13348;2;17
12240;9;79
12276;5;10
13873;2;89
11749;17;83
10962;8;21
11827;20;22
13509;3;97
11425;4;49
11177;6;3
14673;11;70
14473;11;34
11681;4;70
13425;9;7
11825;15;40
11280;20;52
10728;8;69
11931;18;75
13015;5;50
14242;12;42
10945;2;18
10950;11;9
11670;15;43
12719;8;33
12146;10;7
14612;13;77
10643;6;46
14744;12;7
12257;14;57
13742;8;36
11083;8;36
10583;6;67
13070;1;10
12820;10;54
11055;19;41
10467;14;20
13191;17;74
12198;4;15
12761;13;43
13012;17;25
14683;11;6
14014;4;4
10957;5;62
10332;15;100
12514;6;83
11414;11;79
11672;8;82
12296;14;29
13913;3;41
13538;5;20
13082;2;54
14645;15;47
10938;17;50
11788;5;2
14205;9;76
12421;18;34
10804;10;41
10344;20;80
12018;12;65
14838;13;80
13477;17;37
12093;16;41
12979;10;5
13692;14;75
13649;17;32
10882;18;3
13799;6;79
13486;14;74
10086;17;33
13381;14;65
10227;2;34
12648;3;69
10640;20;30
13035;6;34
10584;20;46
13437;19;53
10502;14;81
10365;18;1
12912;9;81
11965;19;81
12753;1;16
12542;12;21
14862;3;58
14522;2;55
10165;1;79
14266;4;40
12284;3;33
12524;9;70
11857;11;30
15000;9;87
10742;20;13
10879;8;35
12697;16;51
11520;5;97
11736;5;30
12876;16;55
12330;11;45
14508;8;3
12753;14;27
14646;1;99
14514;2;87
10106;11;75
12268;2;32
13807;19;35
13383;4;86
10784;4;72
13267;1;40
11007;2;99
10005;20;42
11331;3;56
14407;11;37
13607;7;84
11015;8;21
14014;6;72
11263;6;59
13566;1;86
13448;12;41
11875;16;32
11046;8;18
11418;18;51
10826;20;94
11758;12;73
10580;10;8
14499;10;56
10162;7;8
14087;14;36
13278;6;80
11443;13;6
10693;10;14
12670;15;43
11028;13;76
14960;10;100
14041;12;37
10734;3;25
10732;3;25
14857;16;57
11836;18;89
10815;16;92
14074;19;41
14105;5;18
11786;4;64
14280;19;91
12404;20;72
11096;1;90
12805;13;63
10593;12;52
12255;1;24
11799;18;76
12874;12;2
14747;14;89
14572;3;99
10359;1;69
11344;17;76
14284;6;88
12005;5;42
14973;15;44
12009;6;94
13285;20;21
13453;9;1
10307;15;86
14424;1;61
12704;14;24
13173;18;45
12235;7;19
14386;15;36
13104;15;100
13276;4;30
14410;8;50
11695;10;25
10342;10;44
12590;10;48
10636;7;71
11630;16;62
10545;8;28
12160;19;51
13433;4;21
13112;13;48
13493;7;61
13206;16;74
11302;5;55
14236;20;10
12945;8;79
14509;10;13
10393;1;24
13953;20;96
10773;1;81
14296;19;25
12251;2;83
11140;1;17
10844;7;92
10519;12;76
11839;7;42
13384;1;26
14559;9;100
11287;17;89
14195;18;40
11163;19;41
14966;20;90
10133;5;25
12529;20;17
13731;11;36
11409;2;39
10540;6;60
12036;5;42
13624;17;45
11479;2;96
11898;12;20
13474;4;37
11542;12;36
12763;18;26
10394;4;60
14780;18;81
11293;13;84
12271;19;37
11722;7;52
14995;19;12
12618;2;85
10344;5;35
13709;7;89
12435;5;86
12253;2;89
12245;10;50
12087;15;20
12417;16;89
10458;3;25
12734;17;26
14812;19;31
11689;3;47
10991;8;66
13901;11;6
14714;3;67
12429;16;26
10904;3;72
13093;2;64
11260;10;29
14353;2;67
14138;1;38
14017;14;75
14471;19;16
13361;8;36
13441;2;85
13031;11;45
14209;16;75
13563;5;55
14660;20;78
11113;14;40
13284;16;34
10746;8;88
13050;20;20
13661;1;18
12002;6;24
11516;7;96
10111;15;50
10426;4;55
10306;2;50
13007;12;83
11577;14;56
11307;1;77
13614;3;69
10258;2;47
13831;13;62
13088;5;71
13327;10;86
11598;4;10
11715;15;1
11951;19;44
14420;12;11
10520;8;35
14435;4;15
13334;9;75
13974;8;27
11505;11;49
12825;18;28
13705;16;47
12591;19;35
13098;3;3
13299;7;83
10750;3;8
10269;6;83
13033;19;58
12426;3;53
12854;6;72
13505;4;68
13112;1;14
10765;18;86
14183;2;18
10807;9;77
14847;9;7
13291;5;36
10247;5;73
11619;2;93
14062;8;42
12414;15;65
11839;17;26
10327;5;73
13614;7;70
12258;16;43
11332;3;19
10524;18;83
14351;9;84
10404;13;64
12955;7;68
11155;5;63
14743;4;61
10392;7;53
12940;3;48
13851;7;31
12054;17;16
14069;6;17
12556;13;11
11417;1;22
10963;10;93
13396;9;24
10921;6;1
10554;12;65
